country,Year,PatentNum,maxCitations,avgCitations,diffCitations
NL,1997,5590967,16,2.0824175824175826,13.917582417582418
NL,1988,4716625,70,5.997142857142857,64.00285714285714
NL,1980,4181016,65,6.716049382716049,58.28395061728395
NL,1969,3420167,27,4.08252427184466,22.91747572815534
NL,1963,3071841,21,3.142857142857143,17.857142857142858
NL,1977,4000904,86,6.884676145339652,79.11532385466035
NL,1981,4242938,45,6.110915492957746,38.889084507042256
NL,1964,3117297,26,3.045662100456621,22.95433789954338
NL,1967,3296093,24,3.741839762611276,20.258160237388722
NL,1982,4308639,98,7.567084078711986,90.43291592128801
NL,1989,4795588,81,6.04978354978355,74.95021645021644
NL,1996,5480392,25,2.7748478701825556,22.225152129817445
NL,1971,3552385,50,4.913194444444445,45.08680555555556
NL,1984,4423543,77,7.186625194401244,69.81337480559876
NL,1966,3227089,37,3.7552870090634443,33.244712990936556
NL,1991,4981393,55,5.450483091787439,49.54951690821256
NL,1975,3858305,71,6.417744916820703,64.58225508317929
NL,1986,4562628,69,6.558139534883721,62.44186046511628
NL,1985,4490906,69,6.599702380952381,62.40029761904762
NL,1990,4890489,73,5.412121212121212,67.5878787878788
NL,1965,3164212,32,3.6135693215339235,28.386430678466077
NL,1992,5078195,46,5.205459770114943,40.79454022988506
NL,1972,3631753,125,5.020797227036395,119.9792027729636
NL,1970,3487907,36,4.7952941176470585,31.20470588235294
NL,1974,3781929,75,6.519142419601837,68.48085758039817
NL,1995,5377913,34,3.610909090909091,30.38909090909091
NL,1973,3708317,79,5.874788494077834,73.12521150592217
NL,1979,4131971,58,6.58004158004158,51.41995841995842
NL,1978,4066327,46,6.251736111111111,39.748263888888886
NO,1978,4068399,27,5.936708860759493,21.063291139240505
NO,1988,4718209,31,5.427083333333333,25.572916666666668
NO,1976,3932937,40,5.839080459770115,34.160919540229884
NO,1995,5379165,32,3.6025641025641026,28.397435897435898
NO,1987,4635237,25,5.086956521739131,19.913043478260867
NO,1989,4798156,46,5.75,40.25
NO,1967,3300052,18,4.358974358974359,13.641025641025642
NO,1964,3117340,29,4.257142857142857,24.742857142857144
NO,1981,4245748,49,6.957142857142857,42.042857142857144
NO,1963,3076482,8,3.4,4.6
NO,1974,3783036,40,5.904761904761905,34.095238095238095
NO,1985,4491195,19,4.666666666666667,14.333333333333332
NO,1966,3229326,15,3.4444444444444446,11.555555555555555
NO,1977,4000651,50,5.895833333333333,44.104166666666664
NO,1994,5277852,25,3.5434782608695654,21.456521739130434
NO,1991,4982475,36,5.0,31.0
NO,1996,5484770,32,3.688311688311688,28.31168831168831
NO,1971,3552781,34,4.819672131147541,29.18032786885246
NO,1982,4308718,36,5.2727272727272725,30.727272727272727
NO,1992,5078590,34,4.569767441860465,29.430232558139537
NO,1997,5590722,10,2.0,8.0
NO,1979,4133436,23,5.814285714285714,17.185714285714287
NO,1998,5711374,4,1.5,2.5
NO,1969,3420358,14,3.9,10.1
NO,1984,4423866,36,5.905405405405405,30.094594594594597
NO,1983,4368894,19,5.603448275862069,13.39655172413793
NO,1965,3166338,21,4.742857142857143,16.257142857142856
NO,1975,3859737,17,4.919540229885057,12.080459770114942
NO,1980,4184394,26,5.391304347826087,20.608695652173914
NO,1999,5876989,1,1.0,0.0
NO,1993,5176212,19,4.108695652173913,14.891304347826086
NO,1986,4563563,25,5.279411764705882,19.720588235294116
NO,1972,3637158,39,4.8428571428571425,34.15714285714286
NO,1970,3492086,17,3.912280701754386,13.087719298245613
NO,1990,4890886,30,5.26595744680851,24.73404255319149
NO,1968,3363325,22,4.5625,17.4375
NO,1973,3709953,23,5.985714285714286,17.014285714285712
NZ,1997,5604387,8,1.9666666666666666,6.033333333333333
NZ,1991,4984719,38,5.378378378378378,32.62162162162162
NZ,1985,4500008,26,6.066666666666666,19.933333333333334
NZ,1975,3867777,19,5.08,13.92
NZ,1988,4718697,23,4.695652173913044,18.304347826086957
NZ,1970,3508614,12,4.545454545454546,7.454545454545454
NZ,1978,4067159,18,5.228571428571429,12.771428571428572
NZ,1983,4366831,19,5.40625,13.59375
NZ,1982,4308963,56,5.631578947368421,50.368421052631575
NZ,1976,3940007,21,6.645161290322581,14.35483870967742
NZ,1972,3631831,43,7.863636363636363,35.13636363636364
NZ,1998,5713649,4,1.5,2.5
NZ,1996,5482926,24,2.740740740740741,21.25925925925926
NZ,1990,4896691,15,3.466666666666667,11.533333333333333
NZ,1980,4184478,19,4.695652173913044,14.304347826086957
NZ,1964,3124034,4,2.4444444444444446,1.5555555555555554
NZ,1994,5274863,15,2.875,12.125
NZ,1992,5097803,17,4.0,13.0
NZ,1966,3234026,13,5.111111111111111,7.888888888888889
NZ,1971,3572449,11,4.266666666666667,6.733333333333333
NZ,1993,5176035,11,2.903225806451613,8.096774193548388
NZ,1963,3072940,7,3.5555555555555554,3.4444444444444446
NZ,1967,3295152,11,4.090909090909091,6.909090909090909
NZ,1969,3429540,17,5.857142857142857,11.142857142857142
NZ,1987,4634092,58,6.631578947368421,51.368421052631575
NZ,1973,3713580,19,4.7368421052631575,14.263157894736842
NZ,1995,5383652,8,2.7419354838709675,5.258064516129032
NZ,1984,4425558,26,5.073170731707317,20.926829268292682
NZ,1989,4804083,27,5.0,22.0
NZ,1986,4572106,29,4.714285714285714,24.285714285714285
NZ,1999,5855215,1,1.0,0.0
NZ,1979,4134355,25,6.428571428571429,18.57142857142857
NZ,1974,3810443,11,3.1176470588235294,7.882352941176471
NZ,1977,4005228,36,6.3,29.7
NZ,1968,3366922,15,5.0,10.0
NZ,1965,3168935,9,2.923076923076923,6.076923076923077
NZ,1981,4243343,12,4.738095238095238,7.261904761904762
OM,1993,5203091,1,1.0,0.0
PA,1971,3620263,1,1.0,0.0
PA,1963,3109563,4,3.5,0.5
PA,1977,4027778,3,3.0,0.0
PA,1991,5056755,4,2.5,1.5
PA,1974,3844124,4,2.5,1.5
PA,1966,3240035,4,4.0,0.0
PA,1976,3940589,7,5.333333333333333,1.666666666666667
PA,1980,4196608,2,1.5,0.5
PA,1964,3148381,10,5.5,4.5
PA,1975,3872873,5,2.5,2.5
PA,1972,3667920,21,10.0,11.0
PA,1996,5567015,1,1.0,0.0
PA,1995,5476334,2,2.0,0.0
PA,1987,4671525,6,3.5,2.5
PA,1985,4535554,16,9.5,6.5
PA,1970,3548926,2,2.0,0.0
PA,1965,3223717,1,1.0,0.0
PA,1993,5232392,1,1.0,0.0
PA,1986,4574909,4,4.0,0.0
PA,1978,4109329,6,4.5,1.5
PA,1988,4773288,4,4.0,0.0
PE,1990,4899723,3,2.75,0.25
PE,1973,3738908,5,4.0,1.0
PE,1991,4984832,3,3.0,0.0
PE,1968,3366126,31,10.5,20.5
PE,1976,3939728,2,1.75,0.25
PE,1970,3550159,26,13.2,12.8
PE,1964,3156190,7,4.5,2.5
PE,1971,3606567,3,2.0,1.0
PE,1972,3684596,4,3.3333333333333335,0.6666666666666665
PE,1975,3890800,6,4.25,1.75
PE,1995,5400754,5,3.0,2.0
PE,1967,3317909,4,1.75,2.25
PE,1974,3845492,2,2.0,0.0
PE,1965,3197073,6,4.25,1.75
PE,1969,3481561,19,7.0,12.0
PE,1977,4013205,10,5.0,5.0
PE,1966,3246335,3,3.0,0.0
PE,1988,4756522,5,5.0,0.0
PE,1998,5823174,2,1.5,0.5
PE,1996,5505423,2,1.5,0.5
PE,1982,4331059,16,10.0,6.0
PE,1979,4173672,13,7.0,6.0
PE,1992,5123665,3,2.0,1.0
PE,1993,5242571,1,1.0,0.0
PE,1989,4853764,24,7.25,16.75
PE,1981,4273245,6,4.5,1.5
PE,1994,5355702,1,1.0,0.0
PE,1987,4662828,1,1.0,0.0
PE,1984,4438099,3,3.0,0.0
PF,1979,4172751,2,2.0,0.0
PF,1991,5032961,4,4.0,0.0
PG,1977,4055316,4,4.0,0.0
PH,1979,4157951,2,1.3333333333333333,0.6666666666666667
PH,1968,3367364,5,3.5,1.5
PH,1990,4919014,6,3.0,3.0
PH,1973,3724006,11,4.181818181818182,6.818181818181818
PH,1975,3880981,7,4.666666666666667,2.333333333333333
PH,1985,4499529,21,10.0,11.0
PH,1988,4738235,10,3.75,6.25
PH,1982,4311268,11,5.25,5.75
PH,1991,5004425,9,5.6,3.4000000000000004
PH,1972,3649971,7,3.125,3.875
PH,1976,3943736,11,3.25,7.75
PH,1995,5433968,4,2.5,1.5
PH,1964,3144408,2,1.6666666666666667,0.33333333333333326
PH,1966,3230902,21,8.0,13.0
PH,1989,4847729,8,3.8333333333333335,4.166666666666666
PH,1980,4192509,3,2.0,1.0
PH,1997,5652497,2,1.5,0.5
PH,1963,3073265,17,4.8,12.2
PH,1993,5192129,5,4.333333333333333,0.666666666666667
PH,1996,5576924,1,1.0,0.0
PH,1981,4249084,16,7.5,8.5
PH,1978,4092797,9,3.7142857142857144,5.285714285714286
PH,1983,4378664,8,3.5,4.5
PH,1987,4639467,8,5.0,3.0
PH,1977,4003535,14,4.875,9.125
PH,1974,3782598,17,8.166666666666666,8.833333333333334
PH,1971,3611704,14,6.0,8.0
PH,1986,4620331,10,10.0,0.0
PH,1965,3187983,3,3.0,0.0
PH,1994,5286426,6,6.0,0.0
PH,1969,3447770,12,6.333333333333333,5.666666666666667
PH,1992,5082544,12,4.8,7.2
PH,1970,3490513,3,3.0,0.0
PH,1967,3358314,3,3.0,0.0
PH,1984,4423863,13,13.0,0.0
PK,1994,5373774,1,1.0,0.0
PK,1998,5776189,1,1.0,0.0
PK,1963,3072304,2,2.0,0.0
PK,1985,4529374,8,8.0,0.0
PK,1982,4311271,1,1.0,0.0
PK,1967,3306286,5,5.0,0.0
PK,1969,3454664,1,1.0,0.0
PK,1987,4680710,1,1.0,0.0
PK,1986,4591483,7,7.0,0.0
PK,1970,3549614,1,1.0,0.0
PK,1966,3274364,3,2.0,1.0
PL,1995,5431856,4,1.8333333333333333,2.166666666666667
PL,1974,3783663,10,3.090909090909091,6.909090909090909
PL,1978,4069799,12,3.642857142857143,8.357142857142858
PL,1981,4244921,12,3.6296296296296298,8.37037037037037
PL,1997,5597805,4,2.6,1.4
PL,1967,3348407,13,3.6666666666666665,9.333333333333334
PL,1984,4446429,28,7.0,21.0
PL,1965,3166295,5,2.5,2.5
PL,1968,3361911,13,3.5,9.5
PL,1994,5301602,7,3.625,3.375
PL,1992,5133096,6,3.6666666666666665,2.3333333333333335
PL,1982,4311036,8,2.9523809523809526,5.0476190476190474
PL,1983,4369147,19,4.529411764705882,14.470588235294118
PL,1963,3094742,14,5.333333333333333,8.666666666666668
PL,1980,4185708,15,3.185185185185185,11.814814814814815
PL,1985,4496930,20,6.3,13.7
PL,1989,4825715,5,3.2,1.7999999999999998
PL,1988,4723070,22,6.142857142857143,15.857142857142858
PL,1976,3938629,10,3.272727272727273,6.727272727272727
PL,1977,4004215,28,4.7,23.3
PL,1979,4136206,15,5.090909090909091,9.90909090909091
PL,1966,3230920,7,3.0,4.0
PL,1990,4905790,5,2.3076923076923075,2.6923076923076925
PL,1986,4593702,23,4.7,18.3
PL,1970,3495079,10,3.4210526315789473,6.578947368421053
PL,1973,3709180,9,2.8823529411764706,6.117647058823529
PL,1969,3424793,7,3.3333333333333335,3.6666666666666665
PL,1972,3633551,12,3.9166666666666665,8.083333333333334
PL,1975,3867832,8,2.7241379310344827,5.275862068965518
PL,1991,5038531,8,3.142857142857143,4.857142857142858
PL,1993,5198591,9,4.0,5.0
PL,1987,4662982,7,2.8333333333333335,4.166666666666666
PL,1971,3561872,11,3.8181818181818183,7.181818181818182
PL,1964,3137483,21,21.0,0.0
PL,1996,5488789,6,2.0,4.0
PT,1985,4550096,10,8.333333333333334,1.666666666666666
PT,1982,4315695,28,11.0,17.0
PT,1969,3456510,5,2.25,2.75
PT,1970,3531902,3,2.5,0.5
PT,1971,3592120,5,2.75,2.25
PT,1989,4830073,5,3.111111111111111,1.8888888888888888
PT,1996,5490235,4,4.0,0.0
PT,1978,4075853,6,3.0,3.0
PT,1991,5008674,11,4.571428571428571,6.428571428571429
PT,1965,3214316,7,4.5,2.5
PT,1987,4637517,5,2.5,2.5
PT,1997,5592584,6,3.0,3.0
PT,1975,3882990,17,5.4,11.6
PT,1974,3828791,27,9.25,17.75
PT,1981,4248921,14,6.25,7.75
PT,1968,3403479,3,1.5,1.5
PT,1988,4744486,12,3.75,8.25
PT,1972,3637463,9,3.5714285714285716,5.428571428571429
PT,1986,4597904,15,11.0,4.0
PT,1990,4901514,3,1.8333333333333333,1.1666666666666667
PT,1994,5299595,3,1.6666666666666667,1.3333333333333333
PT,1983,4373511,31,16.8,14.2
PT,1966,3243299,3,2.3333333333333335,0.6666666666666665
PT,1976,3981080,1,1.0,0.0
PT,1993,5205121,24,12.5,11.5
PT,1973,3761498,1,1.0,0.0
PT,1977,4029321,6,4.0,2.0
PT,1963,3071145,5,3.0,2.0
PT,1980,4236455,1,1.0,0.0
PT,1992,5096500,3,3.0,0.0
PT,1967,3299795,2,2.0,0.0
PT,1964,3151560,4,4.0,0.0
PT,1995,5454030,13,13.0,0.0
PY,1990,4966839,2,2.0,0.0
PY,1989,4880731,3,3.0,0.0
PY,1982,4318370,1,1.0,0.0
PY,1983,4408578,8,8.0,0.0
PY,1979,4178885,4,4.0,0.0
RO,1995,5465369,2,1.3333333333333333,0.6666666666666667
RO,1963,3115527,3,3.0,0.0
RO,1974,3784325,13,4.6923076923076925,8.307692307692307
RO,1986,4589534,4,4.0,0.0
RO,1993,5228843,3,3.0,0.0
RO,1982,4336178,1,1.0,0.0
RO,1966,3285712,4,2.3333333333333335,1.6666666666666665
RO,1967,3297228,17,6.5,10.5
RO,1968,3364864,15,2.8823529411764706,12.117647058823529
RO,1978,4066049,15,4.7272727272727275,10.272727272727273
RO,1980,4181868,12,3.6363636363636362,8.363636363636363
RO,1976,3950666,10,3.2666666666666666,6.733333333333333
RO,1981,4246026,12,4.111111111111111,7.888888888888889
RO,1973,3716590,13,3.1666666666666665,9.833333333333334
RO,1985,4501986,3,2.5,0.5
RO,1987,4658742,5,2.5,2.5
RO,1983,4378160,5,3.0,2.0
RO,1996,5502088,3,2.5,0.5
RO,1971,3553622,28,4.833333333333333,23.166666666666668
RO,1977,4018082,12,4.0,8.0
RO,1999,5867555,1,1.0,0.0
RO,1984,4447755,10,5.5,4.5
RO,1969,3428288,14,2.7333333333333334,11.266666666666666
RO,1970,3489126,26,4.75,21.25
RO,1979,4153195,7,3.1666666666666665,3.8333333333333335
RO,1972,3631588,20,5.0,15.0
RO,1975,3862207,5,3.25,1.75
RO,1988,4753770,1,1.0,0.0
RO,1991,5013314,7,7.0,0.0
RO,1964,3116558,1,1.0,0.0
RO,1990,4915092,6,6.0,0.0
RU,1993,5221305,17,9.0,8.0
RU,1999,5862247,1,1.0,0.0
RU,1996,5484589,8,1.9,6.1
RU,1994,5301518,16,3.56,12.44
RU,1998,5705371,8,1.7105263157894737,6.2894736842105265
RU,1997,5595065,16,2.0,14.0
RU,1995,5378261,10,2.8852459016393444,7.114754098360656
SA,1986,4570670,25,7.142857142857143,17.857142857142858
SA,1995,5402852,7,2.5555555555555554,4.444444444444445
SA,1980,4212663,12,6.5,5.5
SA,1997,5620429,4,1.6,2.4
SA,1987,4668650,25,12.8,12.2
SA,1989,4798143,10,5.142857142857143,4.857142857142857
SA,1993,5176163,17,8.0,9.0
SA,1992,5093181,23,6.375,16.625
SA,1984,4452643,8,4.5,3.5
SA,1985,4492461,9,7.333333333333333,1.666666666666667
SA,1994,5293213,12,3.857142857142857,8.142857142857142
SA,1972,3660035,5,5.0,0.0
SA,1976,3974886,21,16.0,5.0
SA,1966,3250697,4,4.0,0.0
SA,1988,4740521,2,1.5,0.5
SA,1970,3521059,5,3.0,2.0
SA,1996,5541621,3,1.5,1.5
SA,1977,4053390,3,3.0,0.0
SA,1964,3138546,8,8.0,0.0
SA,1990,4902292,13,5.333333333333333,7.666666666666667
SA,1983,4376797,5,3.0,2.0
SA,1998,5755776,3,2.0,1.0
SA,1971,3589978,12,12.0,0.0
SA,1968,3415386,1,1.0,0.0
SA,1981,4306295,4,4.0,0.0
SA,1991,4999812,20,14.0,6.0
SA,1973,3726921,1,1.0,0.0
SD,1970,3505554,3,3.0,0.0
SD,1974,3814405,4,4.0,0.0
SD,1972,3687066,3,3.0,0.0
SD,1971,3572853,2,2.0,0.0
SD,1968,3366565,2,1.5,0.5
SE,1972,3631612,87,5.665130568356375,81.33486943164363
SE,1963,3070901,27,3.623076923076923,23.376923076923077
SE,1968,3361924,69,4.631090487238979,64.36890951276102
SE,1988,4716860,51,5.836336336336337,45.16366366366366
SE,1981,4243078,62,6.563318777292577,55.43668122270742
SE,1982,4309705,44,6.540495867768595,37.4595041322314
SE,1975,3858347,48,6.4758364312267656,41.52416356877323
SE,1989,4794919,35,5.623579545454546,29.376420454545453
SE,1980,4181182,50,5.892328398384926,44.107671601615074
SE,1979,4131976,93,6.403578528827038,86.59642147117296
SE,1997,5590733,19,2.1483375959079285,16.85166240409207
SE,1987,4633650,59,5.582159624413146,53.417840375586856
SE,1990,4890554,48,5.402777777777778,42.59722222222222
SE,1964,3117423,21,3.9233716475095783,17.07662835249042
SE,1994,5274896,67,4.686792452830189,62.31320754716981
SE,1983,4366726,67,6.660550458715596,60.3394495412844
SE,1965,3165116,57,4.120906801007557,52.87909319899244
SE,1986,4562604,67,6.339378238341969,60.66062176165803
SE,1998,5704069,14,1.609271523178808,12.390728476821192
SE,1985,4490867,66,6.349734042553192,59.650265957446805
SE,1970,3487488,43,4.507905138339921,38.49209486166008
SE,1984,4423575,55,6.0131147540983605,48.98688524590164
SE,1996,5479944,43,3.465069860279441,39.53493013972056
SE,1978,4066013,69,6.326116373477673,62.673883626522326
SE,1971,3552022,55,4.800287356321839,50.19971264367816
SE,1973,3707886,149,6.128440366972477,142.87155963302752
SE,1967,3295205,33,4.007159904534606,28.992840095465393
SE,1976,3930464,61,6.531798245614035,54.468201754385966
SE,1969,3420067,35,4.251396648044692,30.748603351955307
SE,1995,5377627,32,3.504488330341113,28.49551166965889
SE,1966,3226900,33,3.900243309002433,29.099756690997566
SE,1993,5176053,56,4.589178356713427,51.410821643286575
SE,1999,5858170,2,1.1333333333333333,0.8666666666666667
SE,1974,3781994,77,5.787878787878788,71.21212121212122
SE,1991,4981163,99,5.447322970639033,93.55267702936096
SE,1977,4000712,68,6.350393700787402,61.6496062992126
SE,1992,5077852,83,5.988258317025441,77.01174168297456
SG,1981,4247110,4,2.0,2.0
SG,1984,4475438,5,4.333333333333333,0.666666666666667
SG,1990,4928093,39,12.125,26.875
SG,1982,4362368,11,7.5,3.5
SG,1973,3748449,10,5.6,4.4
SG,1994,5281169,37,6.355555555555555,30.644444444444446
SG,1977,4037136,3,3.0,0.0
SG,1978,4099084,2,2.0,0.0
SG,1969,3467685,10,5.5,4.5
SG,1975,3887158,5,5.0,0.0
SG,1998,5714788,10,2.0816326530612246,7.918367346938775
SG,1985,4537097,7,3.75,3.25
SG,1987,4657148,15,8.0,7.0
SG,1968,3379714,1,1.0,0.0
SG,1997,5592201,13,3.193548387096774,9.806451612903226
SG,1993,5178564,50,7.027777777777778,42.97222222222222
SG,1999,5856225,4,1.375,2.625
SG,1986,4581791,6,3.5,2.5
SG,1996,5485071,17,4.126984126984127,12.873015873015873
SG,1983,4384508,13,7.5,5.5
SG,1995,5391948,22,4.611111111111111,17.38888888888889
SG,1974,3788481,5,3.5,1.5
SG,1989,4795598,13,4.705882352941177,8.294117647058822
SG,1971,3577310,3,2.0,1.0
SG,1988,4736573,7,4.6,2.4000000000000004
SG,1992,5077950,27,6.433333333333334,20.566666666666666
SG,1972,3633837,4,1.75,2.25
SG,1991,5002738,17,6.0,11.0
SG,1980,4205429,9,4.0,5.0
SG,1967,3345881,1,1.0,0.0
SG,1976,3964218,21,9.666666666666666,11.333333333333334
SI,1993,5227791,1,1.0,0.0
SI,1996,5480885,4,1.75,2.25
SI,1998,5712521,1,1.0,0.0
SI,1995,5419673,6,3.0,3.0
SI,1997,5608052,2,1.25,0.75
SI,1994,5310898,9,4.5,4.5
SK,1997,5609539,1,1.0,0.0
SM,1994,5340389,1,1.0,0.0
SN,1979,4155737,15,15.0,0.0
SN,1983,4381614,2,2.0,0.0
SN,1992,5093605,6,6.0,0.0
SN,1963,3109419,2,2.0,0.0
SN,1966,3279031,1,1.0,0.0
SN,1984,4484402,2,2.0,0.0
SU,1995,5380497,4,1.8888888888888888,2.111111111111111
SU,1975,3858369,28,4.186390532544379,23.81360946745562
SU,1986,4564434,35,4.8125,30.1875
SU,1970,3489102,23,3.611111111111111,19.38888888888889
SU,1968,3362283,38,4.573770491803279,33.42622950819672
SU,1973,3707896,51,4.4950495049504955,46.504950495049506
SU,1989,4795878,19,3.0458715596330275,15.954128440366972
SU,1992,5079877,17,3.0,14.0
SU,1979,4132313,24,4.342756183745583,19.657243816254418
SU,1972,3631949,57,4.849264705882353,52.150735294117645
SU,1997,5603913,3,2.0,1.0
SU,1984,4424106,35,4.584905660377358,30.41509433962264
SU,1966,3241199,52,3.9375,48.0625
SU,1969,3421014,42,3.4594594594594597,38.54054054054054
SU,1971,3552133,71,4.400862068965517,66.59913793103448
SU,1983,4367400,28,4.073446327683616,23.926553672316384
SU,1993,5176139,43,6.068181818181818,36.93181818181818
SU,1976,3930602,38,4.830903790087463,33.16909620991254
SU,1974,3781935,51,4.3921052631578945,46.607894736842105
SU,1963,3078465,111,17.571428571428573,93.42857142857143
SU,1985,4490922,33,4.966666666666667,28.03333333333333
SU,1977,4000636,58,4.436708860759493,53.563291139240505
SU,1967,3297491,15,3.4285714285714284,11.571428571428571
SU,1965,3164263,45,4.857142857142857,40.142857142857146
SU,1996,5494580,16,5.4,10.6
SU,1981,4243043,39,3.838926174496644,35.16107382550336
SU,1964,3117083,6,3.3,2.7
SU,1987,4633723,35,4.43298969072165,30.567010309278352
SU,1980,4181049,56,4.607046070460704,51.392953929539296
SU,1994,5275486,8,2.6315789473684212,5.368421052631579
SU,1978,4067459,64,4.558558558558558,59.44144144144144
SU,1991,4982780,22,3.15702479338843,18.84297520661157
SU,1990,4890477,27,3.8359375,23.1640625
SU,1982,4311524,20,3.8679245283018866,16.132075471698112
SU,1988,4721259,106,4.875,101.125
SU,1998,5767087,1,1.0,0.0
SV,1965,3226538,6,6.0,0.0
SV,1988,4792445,2,1.5,0.5
SV,1983,4366935,1,1.0,0.0
SV,1969,3436367,2,1.3333333333333333,0.6666666666666667
SV,1978,4117795,7,4.0,3.0
SV,1971,3575486,3,3.0,0.0
SV,1977,4012915,5,4.5,0.5
SV,1966,3278787,1,1.0,0.0
SV,1967,3332108,4,4.0,0.0
SV,1995,5454643,2,2.0,0.0
SV,1976,3952930,3,2.5,0.5
SV,1968,3403475,1,1.0,0.0
SV,1975,3894667,11,7.5,3.5
SV,1998,5729846,1,1.0,0.0
SV,1997,5618110,2,2.0,0.0
SV,1974,3828990,9,9.0,0.0
SY,1992,5121434,5,4.0,1.0
SY,1972,3695820,7,7.0,0.0
SY,1985,4549261,4,4.0,0.0
SY,1986,4566845,5,5.0,0.0
SY,1987,4661737,9,9.0,0.0
SY,1975,3915050,2,2.0,0.0
TC,1996,5581887,1,1.0,0.0
TD,1977,4032148,1,1.0,0.0
TH,1988,4731140,12,8.0,4.0
TH,1991,5037232,5,3.5,1.5
TH,1994,5357728,5,3.75,1.25
TH,1984,4457014,3,3.0,0.0
TH,1992,5171240,2,2.0,0.0
TH,1974,3832859,10,6.0,4.0
TH,1981,4263691,23,23.0,0.0
TH,1977,4017628,8,8.0,0.0
TH,1995,5388986,14,4.375,9.625
TH,1983,4368435,8,7.0,1.0
TH,1985,4491207,23,23.0,0.0
TH,1998,5755553,2,2.0,0.0
TH,1989,4813674,18,8.666666666666666,9.333333333333334
TH,1993,5218056,8,4.25,3.75
TH,1996,5511384,4,1.75,2.25
TH,1979,4152242,7,7.0,0.0
TH,1997,5592794,6,2.6666666666666665,3.3333333333333335
TH,1975,3928737,9,9.0,0.0
TH,1987,4676386,8,8.0,0.0
TH,1986,4566853,4,4.0,0.0
TH,1971,3628337,8,8.0,0.0
TH,1990,4895264,2,2.0,0.0
TH,1980,4202366,2,2.0,0.0
TN,1979,4170927,3,3.0,0.0
TN,1981,4295644,2,2.0,0.0
TN,1963,3084014,4,4.0,0.0
TN,1985,4492168,3,3.0,0.0
TN,1980,4198259,11,7.0,4.0
TN,1991,5063788,4,4.0,0.0
TN,1967,3295955,1,1.0,0.0
TN,1972,3685863,2,2.0,0.0
TN,1965,3179730,3,3.0,0.0
TN,1977,4023470,9,9.0,0.0
TN,1982,4332578,6,6.0,0.0
TN,1973,3716483,15,15.0,0.0
TN,1993,5249635,4,4.0,0.0
TR,1985,4510618,25,25.0,0.0
TR,1994,5368660,2,2.0,0.0
TR,1986,4563893,21,4.777777777777778,16.22222222222222
TR,1991,5021085,2,2.0,0.0
TR,1972,3693600,4,3.0,1.0
TR,1979,4177771,10,4.666666666666667,5.333333333333333
TR,1967,3352299,3,2.5,0.5
TR,1975,3909162,1,1.0,0.0
TR,1996,5560492,2,1.5,0.5
TR,1968,3362246,9,4.333333333333333,4.666666666666667
TR,1997,5617828,3,2.5,0.5
TR,1977,4025711,3,3.0,0.0
TR,1990,4924645,3,2.5,0.5
TR,1989,4841604,7,4.666666666666667,2.333333333333333
TR,1973,3721531,6,3.0,3.0
TR,1971,3562060,4,2.6666666666666665,1.3333333333333335
TR,1978,4070289,6,6.0,0.0
TR,1969,3459708,5,5.0,0.0
TR,1981,4274341,26,16.0,10.0
TR,1980,4183364,1,1.0,0.0
TR,1966,3258185,3,2.5,0.5
TR,1974,3798897,3,3.0,0.0
TR,1987,4706048,3,3.0,0.0
TR,1988,4779241,1,1.0,0.0
TR,1964,3139408,3,3.0,0.0
TR,1992,5082237,2,2.0,0.0
TR,1984,4444633,8,4.5,3.5
TR,1998,5713113,3,3.0,0.0
TT,1988,4759342,3,2.0,1.0
TT,1963,3110057,7,4.0,3.0
TT,1971,3552363,6,3.6666666666666665,2.3333333333333335
TT,1978,4081264,6,3.0,3.0
TT,1977,4003994,4,3.5,0.5
TT,1979,4153111,4,2.6666666666666665,1.3333333333333335
TT,1972,3661550,8,6.0,2.0
TT,1998,5772879,1,1.0,0.0
TT,1970,3530939,6,3.5,2.5
TT,1987,4708056,7,4.0,3.0
TT,1981,4300378,5,5.0,0.0
TT,1974,3827444,9,9.0,0.0
TT,1976,3960938,10,4.666666666666667,5.333333333333333
TT,1966,3250057,7,6.0,1.0
TT,1973,3743673,6,4.666666666666667,1.333333333333333
TT,1965,3189659,1,1.0,0.0
TT,1994,5374163,5,5.0,0.0
TT,1968,3415063,3,3.0,0.0
TT,1969,3476295,2,2.0,0.0
TT,1992,5086711,3,2.0,1.0
TW,1993,5175894,45,4.791411042944786,40.20858895705521
TW,1996,5479677,36,3.383092155369383,32.61690784463062
TW,1991,4981032,60,5.018494055482167,54.981505944517835
TW,1984,4425668,31,5.555555555555555,25.444444444444443
TW,1998,5704441,11,1.7219251336898396,9.27807486631016
TW,1989,4794692,37,5.236742424242424,31.763257575757578
TW,1992,5078234,51,4.86060606060606,46.13939393939394
TW,1994,5274875,31,4.555150410209663,26.444849589790337
TW,1978,4065815,13,5.107142857142857,7.892857142857143
TW,1982,4311243,30,4.8,25.2
TW,1987,4633905,40,5.6245847176079735,34.37541528239203
TW,1995,5377745,26,4.065735414954807,21.93426458504519
TW,1979,4137715,17,6.516129032258065,10.483870967741936
TW,1999,5855100,6,1.2307692307692308,4.769230769230769
TW,1988,4716634,46,5.720588235294118,40.279411764705884
TW,1981,4246658,31,4.571428571428571,26.42857142857143
TW,1973,3736681,1,1.0,0.0
TW,1980,4182052,20,4.859649122807017,15.140350877192983
